date,Y,ET,date_raw,DR007（无风险利率）,M2(货币供应量）,制造业PMI（制造业价格水平）,沪深300指数（市场收益率水平）,换手率:沪深300指数（市场波动情况）,标准普尔500指数（全球市场价格水平）,premium,mom_1w,OI,D_total_norm,D_star,M1_star,M2_star,Y_star
2025-05-15,-0.6195544681227094,0.3721631371470786,20250515.0,0.0142644893173868,-1.6990550608854622,0.2121610449221301,-0.9676465387888742,-1.0014686547603064,-1.2234627881146258,0.0,1.1254,0.946862258022067,0.1642199453196393,0.47976271939539256,1.080090746613405,1.6427211653864364,0.20836785866544016
2025-05-16,0.1924401183559259,0.4435114176981308,20250516.0,1.333678192780645,-1.6990550608854622,0.2121610449221301,-1.0262049377114897,-1.2868032994126843,-1.0964795673807837,0.0158,0.0475,0.5810441027992471,0.3380621786501644,1.7724880778549448,2.60358822618216,2.7605657039267473,1.7603583771485436
2025-05-19,0.6100984419676269,0.6110707154931169,20250519.0,0.9129616885762398,-1.6990550608854622,0.2121610449221301,-1.0648127390994544,-1.5721379440650622,-1.0804879530929503,0.1116,-0.9787,0.8602937869122019,0.126015845421234,0.19566944821720567,0.6893059254665205,1.4821579904338853,0.6124634057715918
2025-05-20,0.0,0.5475151065110564,20250520.0,0.7283138895087506,-1.6990550608854622,0.2121610449221301,-0.9968449011450978,-1.4770263958476029,-1.1513779827137265,0.0792,-0.0949,1.2643961555529888,0.0906917985207899,-0.0670071771158192,1.2285397428001823,1.7502416070996338,0.5004780866587866
2025-05-21,0.0,0.5411218193411259,20250521.0,0.5565213169586195,-1.6990550608854622,0.2121610449221301,-0.9379631538021466,-1.3819148476301435,-1.4450171071368594,-0.0792,-1.4359,0.7474201611407053,0.061055663113259,-0.2873873634150542,0.35168722565413657,1.3154480254228256,0.5523771001604632
2025-05-22,0.7218093384342147,0.7264021146402686,20250522.0,0.4992571261085766,-1.6990550608854622,0.2121610449221301,-0.9460791991525486,-1.429470621738873,-1.4529822790043605,-0.1587,-1.2539,0.6028433895753434,0.0439408859981974,-0.4146562436931727,0.4200296595228968,1.6083062091094937,0.33108385208629626
2025-05-23,-0.1917025704203559,0.7944991927424211,20250523.0,0.7329885173332461,-1.6990550608854622,0.2121610449221301,-1.0482572999783175,-1.2392475253039543,-1.57304192726876,-0.1117,-0.8229,0.6701348798901288,0.0316236261118796,-0.5062498334482334,0.12607604183099408,1.553275374452499,0.25493166191716155
2025-05-26,0.0,0.4172773513124738,20250526.0,1.5335185322777385,-1.6990550608854622,0.2121610449221301,-1.1199113099244893,-1.3819148476301435,-1.57304192726876,0.0481,-0.5739,0.6784413496407867,0.183196490618904,0.6208760774921813,1.191564703329079,1.5024124890563937,0.6504012627866256
2025-05-27,0.0,0.3803694736275856,20250527.0,1.1139706850294566,-1.6990550608854622,0.2121610449221301,-1.1868767677758083,-1.5721379440650622,-1.209339925688016,0.016,-1.0451,0.5848186524503443,0.1318438896425152,0.23900794203849357,0.5539210820400967,1.2216587989516627,0.4608964752359801
2025-05-28,-0.8174789485420442,0.435923505105933,20250528.0,0.969057222470162,-1.6990550608854622,0.2121610449221301,-1.197094577858386,-1.714805266391251,-1.3104057025760605,-0.2224,-0.3325,0.4559202404228171,0.0948861584484632,-0.03581708402318889,0.2968545442581839,0.8554559844760748,0.024006641413150114
2025-05-29,0.0,0.4415553359371873,20250529.0,1.282257286711218,-1.6990550608854622,0.2121610449221301,-1.1244705226512095,-1.429470621738873,-1.2380451796874392,0.0,-0.3175,0.4324527965489748,0.0682882088014761,-0.2336047178619508,0.14898388460565418,0.7254060389743469,0.39320134131991175
2025-05-30,0.0,0.2293824541752605,20250530.0,1.650384227890073,-1.6990550608854622,0.2121610449221301,-1.1841929758870304,-1.3819148476301435,-1.2395156729552874,0.1123,-0.5425,-0.1816990499105549,0.0472629881967943,-0.3899524322358313,-0.2619299564189437,-0.16634440211775403,-0.1445478773776458
2025-06-03,0.1892536591681344,-0.0596403446856913,20250603.0,0.3075973853043482,-0.3505223353339475,0.9616130477639744,-1.1461025319716007,-1.0965802029777656,-1.059747870961031,0.1608,-0.4641,0.5652804992204657,0.0126792219707895,-0.6471241835121261,0.04672589724603032,-0.45133455078559803,-0.29056808935090617
